======================================================================
QLEARNING Agent Evaluation Results
======================================================================
Generated: 2025-12-08 14:15:22
======================================================================

SUMMARY STATISTICS
----------------------------------------------------------------------
Agent Type: qlearning
Games Played: 2000
Wins: 9
Win Rate: 0.45%
Evaluation Runtime: 253.43 seconds (4.22 minutes)

HYPERPARAMETERS / CONFIGURATION
----------------------------------------------------------------------
gamma: 0.9
epsilon: 1.0
decay_rate: 0.99995
min_epsilon: 0.05
window_size: 2
layout: mediumClassic
num_ghosts: 2
ghost_type: RandomGhost
max_steps: 1000
random_rewards: False

SCORE STATISTICS
----------------------------------------------------------------------
Average Score: -120.84
Std Dev Score: 755.52
Min Score: -918.00
Max Score: 11207.00
Median Score: -187.00

EPISODE LENGTH STATISTICS
----------------------------------------------------------------------
Average Length: 662.91 moves
Min Length: 64 moves
Max Length: 2998 moves
Median Length: 505 moves

Q-LEARNING EVALUATION STATISTICS
----------------------------------------------------------------------
Total Actions: 221836
Q-table Actions: 218464
Random Actions: 3372
Q-table Action Percentage: 98.48%
Random Action Percentage: 1.52%
New States Encountered: 3372

INDIVIDUAL GAME RESULTS
----------------------------------------------------------------------
Game   Win    Score      Length    
590    No     -364.00    100       
591    No     -152.00    364       
592    No     -368.00    112       
593    No     -272.00    184       
594    No     -104.00    430       
595    No     -126.00    496       
596    No     206.00     851       
597    No     -110.00    568       
598    No     -120.00    719       
599    No     -239.00    297       
600    No     -254.00    190       
601    No     -88.00     352       
602    No     -149.00    596       
603    No     -348.00    112       
604    No     187.00     1267      
605    No     290.00     779       
606    No     347.00     937       
607    No     74.00      556       
608    No     197.00     877       
609    No     -138.00    322       
610    No     -174.00    371       
611    No     -88.00     322       
612    No     36.00      370       
613    No     -348.00    112       
614    No     -66.00     616       
615    No     -148.00    352       
616    No     -259.00    235       
617    No     -154.00    550       
618    No     282.00     653       
619    No     -443.00    1657      
620    No     -372.00    124       
621    No     28.00      784       
622    No     -82.00     754       
623    No     -332.00    904       
624    No     -272.00    184       
625    No     42.00      712       
626    No     -354.00    160       
627    No     -164.00    400       
628    No     -119.00    565       
629    No     -291.00    1621      
630    No     -309.00    145       
631    No     -226.00    256       
632    No     -172.00    424       
633    No     -298.00    172       
634    No     -260.00    208       
635    No     -317.00    139       
636    No     -81.00     573       
637    No     -171.00    303       
638    No     -162.00    274       
