episode,reward,avg_reward
16037,600.0,-151.17283950617283
16038,560.0,-151.1284992829977
16039,660.0,-151.0779301745636
16040,-18.0,-151.0696340627143
16041,-394.0,-151.0847774591697
16042,-12.0,-151.0761079598579
16043,204.0,-151.05397656444777
16044,-394.0,-151.06911810532876
16045,-306.0,-151.07877352611243
16046,-199.0,-151.0817598304979
16047,-22.0,-151.07371635094717
16048,-214.0,-151.07763723596486
16049,820.0,-151.0171339563863
16050,-236.0,-151.02242850912717
16051,910.0,-150.9563294293546
16052,55.0,-150.9434996573849
16053,-297.0,-150.9525974834932
16054,-225.0,-150.9572095920274
16055,-172.0,-150.9585201793722
16056,490.0,-150.91860247866973
16057,-69.0,-150.91350105866235
16058,380.0,-150.8804408742761
16059,330.0,-150.850498132005
16060,-150.0,-150.85044517775978
16061,-191.0,-150.85294483874983
16062,-356.0,-150.86571624229595
16063,440.0,-150.8289342629482
16064,660.0,-150.77846249610957
16065,-26.0,-150.77069587949708
16066,350.0,-150.7395282255555
16067,540.0,-150.69653970624844
16068,-24.0,-150.6886551745597
16069,950.0,-150.6201617921593
16070,780.0,-150.5622549934665
16071,240.0,-150.53795420607267
16072,620.0,-150.49001430971194
16073,-378.0,-150.50416822197337
16074,-274.0,-150.51185069984447
16075,650.0,-150.46205523762129
16076,-260.0,-150.46886857000683
16077,-9.0,-150.46006966040554
16078,-322.0,-150.47073822998942
16079,-373.0,-150.48457711442785
16080,-376.0,-150.4986008332815
16081,-374.0,-150.51249844546697
16082,-344.0,-150.5245290057825
16083,204.0,-150.5024869435464
16084,-280.0,-150.51053776810693
16085,-209.0,-150.5141738157404
16086,-24.0,-150.50630944240692
16087,140.0,-150.48825211337643
16088,-66.0,-150.48300080800547
16089,-255.0,-150.4894965817278
16090,-295.0,-150.49847740973215
16091,-212.0,-150.50229927914492
16092,-234.0,-150.50748772758342
16093,-65.0,-150.50217472349945
16094,-227.0,-150.50692761727245
16095,870.0,-150.4435263419483
16096,473.0,-150.40479592470646
16097,184.0,-150.3840228599826
16098,440.0,-150.3473507671284
16099,-356.0,-150.3601242236025
16100,-152.0,-150.3602260729147
16101,-404.0,-150.37597813936156
16102,-190.0,-150.37843880022356
16103,-270.0,-150.38586686537505
16104,-164.0,-150.38671220117976
16105,-212.0,-150.3905376878182
16106,250.0,-150.3656795182219
16107,-279.0,-150.37366525949838
16108,-202.0,-150.3768700726302
16109,328.0,-150.3471756672874
16110,480.0,-150.30805040034758
16111,-298.0,-150.31721698113208
16112,470.0,-150.27871904673245
16113,530.0,-150.23650242025568
16114,370.0,-150.20421967111386
16115,-414.0,-150.22058823529412
16116,-314.0,-150.23075013960414
16117,33.0,-150.2193820573272
16118,590.0,-150.17345989205285
16119,430.0,-150.13746898263028
16120,294.0,-150.10991873953228
16121,-206.0,-150.11338543605012
16122,560.0,-150.06934193388327
16123,-360.0,-150.0823616968494
16124,-426.0,-150.09947286821705
16125,-22.0,-150.09152920749102
16126,-335.0,-150.10299497736716
16127,-418.0,-150.1196056547619
16128,99.0,-150.10416020832042
16129,-206.0,-150.10762554246745
16130,570.0,-150.06298431591347
16131,-64.0,-150.0576493925118
16132,530.0,-150.01549618793777
16133,-302.0,-150.02491632577167
16134,-376.0,-150.03892159900838
16135,440.0,-150.0023549826475
16136,360.0,-149.97075044927806
16137,310.0,-149.9422481100508
16138,830.0,-149.88152921494517
16139,-56.0,-149.87571251548945
16140,-256.0,-149.88228734279164
16141,300.0,-149.85441704869285
16142,760.0,-149.79805488447005
16143,-204.0,-149.80141228939544
16144,-8.0,-149.79262929699598
16145,429.0,-149.7567818654775
16146,-370.0,-149.7704217501703
16147,560.0,-149.72646767401537
16148,48.0,-149.71422379094682
16149,550.0,-149.67089783281733
16150,141.0,-149.65290074917962
16151,-389.0,-149.6677191679049
16152,-283.0,-149.675973503374
16153,390.0,-149.64256530890182
16154,-80.0,-149.63825441039927
16155,-270.0,-149.64570438227284
16156,-287.0,-149.65420560747663
16157,360.0,-149.62266369600198
16158,-140.0,-149.62206819728942
16159,-404.0,-149.6378094059406
16160,550.0,-149.59451766598602
16161,-281.0,-149.60264818710556
16162,-124.0,-149.6010641588814
16163,-78.0,-149.59663449641178
16164,68.0,-149.58317352304363
16165,-188.0,-149.5855499195843
16166,-384.0,-149.60004948351582
16167,830.0,-149.5394606630381
16168,-392.0,-149.55445605788856
16169,-172.0,-149.55584415584417
16170,510.0,-149.51505781955353
16171,-178.0,-149.51681919366806
16172,-350.0,-149.52921535893157
16173,-36.0,-149.52219611722518
16174,-344.0,-149.5342194744977
16175,-180.0,-149.53610286844707
16176,-400.0,-149.55158558447178
16177,-230.0,-149.55655828903448
16178,410.0,-149.52197292786946
16179,390.0,-149.48862793572312
16180,-411.0,-149.50478956801186
16181,-294.0,-149.51371894697812
16182,-83.0,-149.50960884879194
16183,320.0,-149.4805981216016
16184,-258.0,-149.4873030583874
16185,-386.0,-149.5019152353886
16186,1240.0,-149.41607462778774
16187,-223.0,-149.42062021250308
16188,-416.0,-149.4370869108654
16189,-282.0,-149.44527486102533
16190,240.0,-149.42122166635787
16191,770.0,-149.364439229249
16192,310.0,-149.33607114185142
16193,-76.0,-149.33154254662222
16194,420.0,-149.29638777400433
16195,330.0,-149.26679427019016
16196,-16.0,-149.2585664011854
16197,-122.0,-149.25688356587233
16198,-190.0,-149.25939872831657
16199,-311.0,-149.2693827160494
16200,-186.0,-149.27164989815444
16201,40.0,-149.2599679051969
16202,-280.0,-149.26803678331174
16203,380.0,-149.2353739817329
16204,200.0,-149.21382289416846
16205,-250.0,-149.220041959768
16206,-210.0,-149.2237921885605
16207,70.0,-149.2102665350444
16208,400.0,-149.17638349065334
16209,-242.0,-149.18210980876003
16210,-394.0,-149.19721176978595
16211,-259.0,-149.20398470268935
16212,970.0,-149.13495343243076
16213,-363.0,-149.14814357962254
16214,-416.0,-149.1646006783842
16215,-384.0,-149.17908238776516
16216,-416.0,-149.19553554911514
16217,-93.0,-149.1920705389074
16218,-374.0,-149.20593131512425
16219,-308.0,-149.21572133168928
16220,610.0,-149.1689168362
16221,-314.0,-149.17907779558624
16222,-23.0,-149.17130000616407
16223,-339.0,-149.18300049309664
16224,22.0,-149.1724499229584
16225,-2.0,-149.1633797608776
16226,540.0,-149.12090959511926
16227,-251.0,-149.12718757702737
16228,-178.0,-149.12896666461273
16229,90.0,-149.11423290203328
16230,370.0,-149.08225001540262
16231,-366.0,-149.09561360275998
16232,740.0,-149.04084272777675
16233,760.0,-148.9848466182087
16234,-35.0,-148.97782568524792
16235,690.0,-148.92615176151762
16236,252.0,-148.90145962924186
16237,-102.0,-148.89857125261733
16238,155.0,-148.87985713406
16239,-114.0,-148.87770935960592
16240,490.0,-148.83837202142726
16241,520.0,-148.79719246398227
16242,-235.0,-148.80249953826262
16243,570.0,-148.7582491997045
16244,310.0,-148.73000923361033
16245,-340.0,-148.74178259263817
16246,290.0,-148.71477811288239
16247,-385.0,-148.72932053175776
16248,580.0,-148.68447289063943
16249,-260.0,-148.69132307692308
16250,19.0,-148.68100424589255
16251,-90.0,-148.6773935515629
16252,270.0,-148.65163354457638
16253,114.0,-148.63547434477667
16254,-126.0,-148.63408182097817
16255,-264.0,-148.6411786417323
16256,-228.0,-148.64606015870086
16257,530.0,-148.60431787427729
16258,-130.0,-148.60317362691433
16259,500.0,-148.56328413284132
16260,-220.0,-148.56767726462087
16261,440.0,-148.53148444225803
16262,480.0,-148.49283650003073
16263,376.0,-148.4605878012789
16264,-4.0,-148.45170611743006
16265,22.0,-148.4412270994713
16266,-285.0,-148.44962193397677
16267,-253.0,-148.45604868453407
16268,-34.0,-148.44901346118385
16269,-231.0,-148.4540872771973
16270,400.0,-148.42037981685206
16271,520.0,-148.37930186823993
16272,-351.0,-148.39175321084005
16273,174.0,-148.37194297652698
16274,-400.0,-148.3874039938556
16275,650.0,-148.33835094617842
16276,600.0,-148.29237574491614
16277,-364.0,-148.30562722693205
16278,193.0,-148.28466121997667
16279,-66.0,-148.2796068796069
16280,-460.0,-148.29875314784104
16281,210.0,-148.27674732833805
16282,470.0,-148.23877663821162
16283,590.0,-148.19344141488577
16284,-407.0,-148.20933374270803
16285,220.0,-148.18672479430185
16286,-389.0,-148.20151040707313
16287,-92.0,-148.19805992141454
16288,492.0,-148.15875744367364
16289,500.0,-148.11896869244936
16290,-227.0,-148.1238106930207
16291,-107.0,-148.1212865209919
16292,-183.0,-148.12342723869148
16293,14.0,-148.1134773536271
16294,-326.0,-148.12439398588523
16295,780.0,-148.06743986254295
16296,-403.0,-148.08308277597104
16297,-384.0,-148.09755798257456
16298,62.0,-148.0846677710289
16299,200.0,-148.06331288343557
16300,35.0,-148.05208269431324
16301,-408.0,-148.0680284627653
16302,720.0,-148.0147825553579
16303,-122.0,-148.01318694798823
16304,-327.0,-148.02416436675867
16305,-384.0,-148.03863608487674
16306,152.0,-148.02023670816214
16307,1.0,-148.01109884719156
16308,180.0,-147.9909865718315
16309,101.0,-147.97572041692214
16310,310.0,-147.94764269511373
16311,310.0,-147.91956841589015
16312,340.0,-147.88965855452707
16313,410.0,-147.8554615667525
16314,0.0,-147.8463990193074
16315,-136.0,-147.8456729590586
16316,350.0,-147.8151621008764
16317,-90.0,-147.81161907096458
16318,-304.0,-147.8211900238985
16319,420.0,-147.78639705882352
16320,87.0,-147.77201151890202
16321,350.0,-147.74151452027937
16322,-228.0,-147.74643141579367
16323,520.0,-147.705525606469
16324,174.0,-147.68581929555896
16325,-257.0,-147.69251500673772
16326,-244.0,-147.69841367060698
16327,-277.0,-147.7063326800588
16328,-419.0,-147.72294690428072
16329,28.0,-147.7121861604409
16330,540.0,-147.670075316882
16331,-163.0,-147.67101396032328
16332,-218.0,-147.67531990448785
16333,-11.0,-147.66695236929104
16334,630.0,-147.61934496479952
16335,290.0,-147.59255631733595
16336,32.0,-147.58156332251943
16337,440.0,-147.5455992165504
16338,-375.0,-147.55952016647285
16339,-410.0,-147.57558139534885
16340,50.0,-147.56349060645005
16341,-363.0,-147.57667360176234
16342,-217.0,-147.5809214954415
16343,-48.0,-147.57482868330885
16344,172.0,-147.55527684307128
16345,670.0,-147.50526122598802
16346,204.0,-147.48375848779594
16347,-298.0,-147.492965500367
16348,-16.0,-147.484922625237
16349,240.0,-147.4612232415902
16350,380.0,-147.42896458932177
16351,116.0,-147.41285469667318
16352,320.0,-147.3842719990216
16353,18.0,-147.3741592271004
16354,-70.0,-147.3694283093855
16355,-13.0,-147.36121301051602
16356,840.0,-147.30084978908113
16357,1020.0,-147.229490157721
16358,660.0,-147.18014548566538
16359,410.0,-147.1460880195599
16360,-167.0,-147.14730150968768
16361,-283.0,-147.15560444933382
16362,-436.0,-147.17325673776202
16363,670.0,-147.12331948178928
16364,-88.0,-147.1197066911091
16365,-150.0,-147.11988268361236
16366,550.0,-147.07728966823487
16367,-416.0,-147.09371945259042
16368,-3.0,-147.0849166106665
16369,-266.0,-147.09218081857057
16370,-392.0,-147.10714067558487
16371,660.0,-147.05784265819693
16372,540.0,-147.01587980211323
16373,-180.0,-147.01789422254794
16374,-375.0,-147.03181679389314
16375,-349.0,-147.04414997557402
16376,-366.0,-147.05751969225133
16377,220.0,-147.03510807180365
16378,-32.0,-147.02808474265828
16379,-268.0,-147.03547008547008
16380,-278.0,-147.04346498992734
16381,-250.0,-147.04974972530826
16382,650.0,-147.00109869987182
16383,-311.0,-147.0111083984375
16384,320.0,-146.98260604211168
16385,500.0,-146.94312217746858
16386,360.0,-146.9121864892903
16387,-168.0,-146.91347327312667
16388,-78.0,-146.9092684117396
16389,-258.0,-146.91604636973764
16390,480.0,-146.87779879202
16391,-376.0,-146.8917764763299
16392,-136.0,-146.89111206002562
16393,500.0,-146.85165304379652
16394,-156.0,-146.85221103995121
16395,-48.0,-146.84618199560867
16396,580.0,-146.8018539976825
16397,-327.0,-146.81284302963775
16398,-404.0,-146.82852612964206
16399,620.0,-146.78176829268293
16400,-356.0,-146.7945247241022
16401,234.0,-146.7713083770272
16402,550.0,-146.72883009205634
16403,-443.0,-146.7468910021946
16404,760.0,-146.69161840902163
16405,-373.0,-146.7054126539071
16406,389.0,-146.67276162613518
16407,580.0,-146.62847391516334
16408,-211.0,-146.63239685538423
16409,176.0,-146.61273613650212
16410,240.0,-146.58917799037232
16411,-274.0,-146.59694126249087
16412,740.0,-146.54292329251203
16413,-337.0,-146.55452662361398
16414,400.0,-146.52123058178495
16415,-90.0,-146.51778752436647
16416,-82.0,-146.513857586648
16417,-75.0,-146.509501766354
16418,420.0,-146.4749984773738
16419,260.0,-146.4502436053593
16420,-130.0,-146.44924182449301
16421,258.0,-146.4246133235903
16422,102.0,-146.40948669548803
16423,-120.0,-146.40787871407696
16424,47.0,-146.39610350076103
16425,-121.0,-146.39455740898575
16426,289.0,-146.3680525963353
16427,-28.0,-146.36084733382032
16428,62.0,-146.3481648304827
16429,-307.0,-146.35794278758368
16430,32.0,-146.34708782180024
16431,330.0,-146.3180988315482
16432,-121.0,-146.31655814519564
16433,-386.0,-146.3311427528295
16434,210.0,-146.30946151505933
16435,468.0,-146.27208566561208
16436,800.0,-146.21451603090588
16437,-366.0,-146.22788660420977
16438,-114.0,-146.22592615122574
16439,-282.0,-146.23418491484185
16440,-412.0,-146.25034973541756
16441,-378.0,-146.2644447147549
16442,480.0,-146.2263577206106
16443,640.0,-146.178545366091
16444,0.0,-146.169656430526
16445,570.0,-146.1261096923264
16446,176.0,-146.1065239861373
16447,220.0,-146.08426556420233
16448,-36.0,-146.077573104748
16449,-368.0,-146.09106382978723
16450,-411.0,-146.10716673758435
16451,-188.0,-146.1097131047897
16452,330.0,-146.08077554245426
16453,470.0,-146.04333292816335
16454,800.0,-145.98584017016105
16455,-328.0,-145.99690082644628
16456,630.0,-145.94974782767213
16457,156.0,-145.9314011423016
16458,1000.0,-145.86177775077465
16459,524.0,-145.82108140947753
16460,-268.0,-145.82850373610353
16461,-102.0,-145.82584133155146
16462,-430.0,-145.8431027151795
16463,-168.0,-145.8444484936832
16464,-118.0,-145.84275736410567
16465,-112.0,-145.84070205271468
16466,-294.0,-145.84969939879758
16467,-372.0,-145.86343211076027
16468,-405.0,-145.87916691966726
16469,1160.0,-145.7998785670917
16470,-83.0,-145.7960658126404
16471,282.0,-145.77009470616804
16472,650.0,-145.72178716687912
16473,760.0,-145.66680830399417
16474,80.0,-145.65311077389984
16475,370.0,-145.62181354697742
16476,610.0,-145.5759543606239
16477,520.0,-145.53556256827284
16478,960.0,-145.46847502882457
16479,630.0,-145.42141990291262
16480,-84.0,-145.41769310114677
16481,530.0,-145.3767139910205
16482,-304.0,-145.38633743857307
16483,177.0,-145.36677990778938
16484,1040.0,-145.29487412799514
16485,550.0,-145.25269925997816
16486,-375.0,-145.26663431794748
16487,-70.0,-145.26206938379428
16488,290.0,-145.2356722663594
16489,-112.0,-145.23365676167373
16490,350.0,-145.20362622036262
16491,-220.0,-145.2081615328644
16492,-26.0,-145.20093372946098
16493,-210.0,-145.20486237419667
16494,-206.0,-145.20854804486208
16495,27.0,-145.19810863239573
16496,-48.0,-145.19221676668485
16497,-260.0,-145.19917565765547
16498,-302.0,-145.20867931389782
16499,-140.0,-145.20836363636363
16500,580.0,-145.16441427792256
16501,-178.0,-145.16640407223366
16502,-389.0,-145.1811791795431
16503,-306.0,-145.19092341250607
16504,146.0,-145.17328082399274
16505,470.0,-145.13601114746152
16506,880.0,-145.07390803901376
16507,-240.0,-145.0796583474679
16508,280.0,-145.0539099884911
16509,-98.0,-145.0510599636584
16510,-304.0,-145.0606868148507
16511,-395.0,-145.07582364341084
16512,-287.0,-145.08441833706777
16513,-73.0,-145.08005328811916
16514,-55.0,-145.07459884953073
16515,-255.0,-145.0812545410511
16516,-336.0,-145.09281346491494
16517,58.0,-145.0805182225451
16518,-398.0,-145.09582904534173
16519,378.0,-145.0641646489104
16520,-41.0,-145.0578657466255
16521,760.0,-145.0030867933664
16522,360.0,-144.97252314954912
16523,-44.0,-144.9664124909223
16524,-372.0,-144.98015128593042
16525,-95.0,-144.9771269514704
16526,450.0,-144.9411266412537
16527,250.0,-144.91723136495645
16528,265.0,-144.89243148405833
16529,-420.0,-144.90907441016333
16530,-138.0,-144.90865646361382
16531,540.0,-144.8672271957416
16532,-346.0,-144.87939272969214
16533,-434.0,-144.89687915809847
16534,-414.0,-144.91315391593588
16535,142.0,-144.8958030962748
16536,78.0,-144.88232448448932
16537,-296.0,-144.89146208731407
16538,-386.0,-144.90604026845637
16539,-68.0,-144.90139056831921
16540,-388.0,-144.91608729822863
16541,-154.0,-144.9166364405755
16542,199.0,-144.89584718612102
16543,-339.0,-144.90757978723406
16544,360.0,-144.87706255666365
16545,-182.0,-144.87930617671944
16546,-338.0,-144.89097721641386
16547,-390.0,-144.905789219241
16548,410.0,-144.87225814248595
16549,-360.0,-144.88525679758308
16550,204.0,-144.8641773910942
16551,-408.0,-144.88007491541808
16552,-36.0,-144.87349725125355
16553,-197.0,-144.8766461278241
16554,173.0,-144.85744488070068
16555,-314.0,-144.86766127083837
16556,550.0,-144.82569306033702
16557,-248.0,-144.8319241454282
16558,790.0,-144.77546953318438
16559,20.0,-144.7655193236715
16560,880.0,-144.70364108447558
16561,730.0,-144.65082719478323
16562,1140.0,-144.5732657127332
16563,830.0,-144.51442888191258
16564,610.0,-144.46888016903108
16565,-234.0,-144.47428467946395
16566,-390.0,-144.48910484698496
16567,910.0,-144.42545871559633
16568,-393.0,-144.44046110205807
16569,270.0,-144.4154496077248
16570,-309.0,-144.4253816909058
16571,-94.0,-144.42233888486604
16572,-361.0,-144.43540698726844
16573,259.0,-144.4110655243152
16574,750.0,-144.3571040723982
16575,840.0,-144.29771959459458
16576,-252.0,-144.30421668576943
16577,-335.0,-144.3157196284232
16578,560.0,-144.27323722781833
16579,650.0,-144.22533172496983
16580,486.0,-144.18732283939448
16581,410.0,-144.15390182125196
16582,420.0,-144.11988180666947
16583,-42.0,-144.1137240713941
16584,38.0,-144.10274344287006
16585,-364.0,-144.1160014470035
16586,-70.0,-144.11153312835353
16587,197.0,-144.09096937545215
16588,-410.0,-144.1069986135391
16589,250.0,-144.08324291742014
16590,410.0,-144.04984630221205
16591,72.0,-144.036824975892
16592,-452.0,-144.0553848008196
16593,420.0,-144.0213932746776
16594,440.0,-143.98620066285025
16595,240.0,-143.96306338876838
16596,40.0,-143.95197927336267
16597,490.0,-143.91378479334858
16598,-368.0,-143.92728477619133
16599,480.0,-143.88969879518072
16600,209.0,-143.86844166014095
16601,970.0,-143.80134923503192
16602,-86.0,-143.7978678552069
16603,-239.0,-143.80360154179715
16604,620.0,-143.75760313158688
16605,260.0,-143.73328917258823
16606,-81.0,-143.72951165171312
16607,590.0,-143.6853323699422
16608,162.0,-143.66692756939008
16609,-230.0,-143.67212522576762
16610,650.0,-143.62434531334657
16611,-344.0,-143.63640741632554
16612,36.0,-143.62559441401314
16613,-382.0,-143.639942217407
16614,131.0,-143.62341257899487
16615,-246.0,-143.6295739046702
16616,410.0,-143.5962568453993
16617,74.0,-143.5831628354796
16618,-270.0,-143.59076960105904
16619,490.0,-143.5526474127557
16620,690.0,-143.50249684134528
16621,-318.0,-143.51299482613405
16622,94.0,-143.49870661132167
16623,-438.0,-143.5164220404235
16624,540.0,-143.4753082706767
16625,-278.0,-143.48339949476724
16626,840.0,-143.42424971432007
16627,350.0,-143.3945754149627
16628,-168.0,-143.39605508449094
16629,670.0,-143.3471437161756
16630,186.0,-143.3273405086886
16631,560.0,-143.2850529100529
16632,-174.0,-143.28689953706487
16633,183.0,-143.26728387639773
16634,-370.0,-143.2809137360986
16635,-12.0,-143.2730223611445
16636,590.0,-143.22894752659735
16637,-216.0,-143.23332131265778
16638,-369.0,-143.24688983712963
16639,233.0,-143.22427884615385
16640,-73.0,-143.22005889069166
16641,-90.0,-143.21686095421222
16642,510.0,-143.17761220933727
16643,150.0,-143.15999759673156
16644,28.0,-143.14971462901772
16645,-18.0,-143.14219632344106
16646,710.0,-143.09094731783506
16647,-358.0,-143.10385631907738
16648,-160.0,-143.10487116343324
16649,800.0,-143.04822822822823
16650,-176.0,-143.0502071947631
16651,28.0,-143.03993514292577
16652,1050.0,-142.9682940010809
16653,450.0,-142.93268884352108
16654,-324.0,-142.94356049234463
16655,-218.0,-142.94806676272813
16656,410.0,-142.91487062496248
16657,-12.0,-142.90701164605596
16658,790.0,-142.851011465274
16659,-8.0,-142.84291716686675
16660,650.0,-142.7953304123402
16661,760.0,-142.74114752130598
16662,-348.0,-142.75346576246775
16663,-206.0,-142.7572611617859
16664,-280.0,-142.76549654965496
16665,420.0,-142.73172926917076
16666,119.0,-142.71602567948642
16667,-102.0,-142.71358291336693
16668,700.0,-142.66302717619533
16669,-114.0,-142.6613077384523
16670,540.0,-142.62035870673625
16671,-182.0,-142.6227207293666
16672,198.0,-142.60229112937083
16673,470.0,-142.56555115749072
16674,-151.0,-142.56605697151423
16675,1030.0,-142.49574238426482
16676,-30.0,-142.48899682197037
16677,-162.0,-142.49016668665308
16678,-268.0,-142.497691708136
16679,-82.0,-142.49406474820145
16680,-21.0,-142.4867813680235
16681,-286.0,-142.49538424649322
16682,-317.0,-142.50584427261285
16683,-44.0,-142.49994006233518
16684,-364.0,-142.5132154629907
16685,156.0,-142.4953254225099
16686,-45.0,-142.48948283094626
16687,66.0,-142.47698945349953
16688,340.0,-142.44807957337167
16689,-115.0,-142.44643499101258
16690,240.0,-142.42352165837877
16691,-257.0,-142.4303858135634
16692,710.0,-142.37932067333614
16693,-133.0,-142.37875883550976
16694,437.0,-142.34405510631925
16695,-261.0,-142.35116195495928
16696,640.0,-142.30430616278375
16697,800.0,-142.24787399688586
16698,342.0,-142.21887538175937
16699,-260.0,-142.22592814371257
16700,820.0,-142.16831327465422
16701,-330.0,-142.17955933421146
16702,400.0,-142.14709932347483
16703,-30.0,-142.14038553639847
16704,-386.0,-142.1549835378629
16705,-47.0,-142.14928768107268
16706,390.0,-142.11743580535105
16707,1000.0,-142.0490782858511
16708,76.0,-142.0360284876414
16709,-429.0,-142.05320167564332
16710,540.0,-142.01238705044582
16711,600.0,-141.96798707515558
16712,-28.0,-141.9611679530904
16713,-23.0,-141.95405049658967
16714,-373.0,-141.96787316781334
16715,-89.0,-141.96470447475474
16716,-73.0,-141.96057905126517
16717,-373.0,-141.97439885153727
16718,-400.0,-141.98983192774688
16719,750.0,-141.9364832535885
16720,-268.0,-141.94402248669337
16721,-336.0,-141.95562731730655
16722,-316.0,-141.966034802368
16723,-246.0,-141.972255441282
16724,-434.0,-141.98971599402094
16725,-65.0,-141.9851129977281
16726,-362.0,-141.99826627608059
16727,-362.0,-142.01141798182687
16728,-175.0,-142.01338992169286
16729,510.0,-141.97441721458458
16730,290.0,-141.94859841013687
16731,-148.0,-141.94896007650013
16732,171.0,-141.93025757485208
16733,-276.0,-141.9382693916577
16734,-56.0,-141.93313414998505
16735,-202.0,-141.93672323135755
16736,23.0,-141.92686861444705
16737,840.0,-141.86820408650973
16738,-334.0,-141.87968217934167
16739,-329.0,-141.89086021505378
16740,-225.0,-141.89582462218505
16741,570.0,-141.85330307012305
16742,160.0,-141.83527444305082
16743,590.0,-141.79156712852364
16744,500.0,-141.75323977306658
16745,-389.0,-141.76800429953423
16746,380.0,-141.73684839075656
16747,-368.0,-141.75035825173154
16748,-37.0,-141.74410412561943
16749,-214.0,-141.74841791044776
16750,560.0,-141.70652498358308
16751,-212.0,-141.7107211079274
16752,480.0,-141.67361069659165
16753,64.0,-141.6613346066611
16754,-411.0,-141.67740972843927
16755,630.0,-141.63135593220338
16756,-42.0,-141.62541027630243
16757,570.0,-141.58294545888532
16758,-301.0,-141.5924577838773
16759,-268.0,-141.6
16760,210.0,-141.57902273134061
16761,-122.0,-141.57785467128028
16762,610.0,-141.53301914931694
16763,-432.0,-141.55034597947983
16764,830.0,-141.49239487026543
16765,-386.0,-141.50697840868423
16766,680.0,-141.45798294268505
16767,550.0,-141.4167461832061
16768,-300.0,-141.42620311288687
16769,-195.0,-141.4293977340489
16770,-89.0,-141.4262715401586
16771,-316.0,-141.43668018125447
16772,-45.0,-141.43093066237407
16773,83.0,-141.41755097174197
16774,-387.0,-141.43219076005963
16775,-434.0,-141.44963042441583
16776,-311.0,-141.4597365440782
16777,16.0,-141.4503516509715
16778,650.0,-141.4031825496156
16779,-284.0,-141.41168057210965
16780,28.0,-141.4015851260354
16781,-150.0,-141.40209748540101
16782,790.0,-141.34660072692606
16783,-93.0,-141.34372020972356
16784,850.0,-141.28465892165624
16785,-369.0,-141.29822471106874
16786,290.0,-141.27253231667362
16787,890.0,-141.21110316893018
16788,-242.0,-141.21710643873965
16789,-90.0,-141.21405598570578
16790,-286.0,-141.22267881603238
16791,640.0,-141.17615531205337
16792,550.0,-141.1349967248258
16793,770.0,-141.08074312254377
16794,20.0,-141.0711521286097
16795,-311.0,-141.0812693498452
16796,-116.0,-141.07977615050308
16797,-89.0,-141.07667579473747
16798,-133.0,-141.07619501160784
16799,860.0,-141.01660714285714
16800,410.0,-140.98381048747098
16801,350.0,-140.9545887394358
16802,-400.0,-140.9700053561864
16803,-277.0,-140.97810045227328
16804,210.0,-140.95721511454923
16805,-8.0,-140.94930382006427
16806,-26.0,-140.9424644493366
16807,206.0,-140.92182294145644
16808,730.0,-140.8700101136296
16809,-86.0,-140.86674598453303
16810,-66.0,-140.8622925465469
16811,960.0,-140.79681180109446
16812,380.0,-140.76583596026884
16813,-307.0,-140.77572261210895
16814,-315.0,-140.78608385370205
16815,72.0,-140.77343006660323
16816,870.0,-140.71332580127253
16817,440.0,-140.67879652753004
16818,-301.0,-140.68832867590226
16819,-130.0,-140.68769322235434
16820,2.0,-140.6792105106712
16821,-349.0,-140.69159434074427
16822,-154.0,-140.69238542471615
16823,1190.0,-140.61329053732763
16824,-64.0,-140.6087369985141
16825,22.0,-140.59907286342565
16826,-162.0,-140.60034468413858
16827,510.0,-140.56168290943666
16828,-222.0,-140.5665220749896
16829,-207.0,-140.57046939988118
16830,-128.0,-140.56972253579704
16831,403.0,-140.53742870722434
16832,-214.0,-140.54179290679022
16833,-182.0,-140.54425567304264
16834,600.0,-140.5002673002673
16835,-259.0,-140.50730577334284
16836,-122.0,-140.5062065688662
16837,730.0,-140.45450766124242
16838,56.0,-140.44284102381377
16839,-42.0,-140.43699524940618
16840,560.0,-140.3954040733923
16841,-264.0,-140.40274314214463
16842,-244.0,-140.40889390251144
16843,270.0,-140.38452861553074
16844,-84.0,-140.38118135945385
16845,520.0,-140.34198029205746
16846,790.0,-140.28675728616372
16847,81.0,-140.27362298195632
16848,820.0,-140.2166300670663
16849,-187.0,-140.21940652818992
16850,-370.0,-140.2330425494036
16851,510.0,-140.19445763114172
16852,-338.0,-140.20619474277578
16853,-252.0,-140.2128278153554
16854,-17.0,-140.20551765054879
16855,-441.0,-140.2233626008543
16856,90.0,-140.20970516699293
16857,-158.0,-140.21076046980662
16858,440.0,-140.176344978943
16859,370.0,-140.14608540925266
16860,-313.0,-140.1563371093055
16861,690.0,-140.10710473253468
16862,11.0,-140.09814386526716
16863,510.0,-140.05959440227704
16864,430.0,-140.02579306255558
16865,212.0,-140.0049211431282
16866,-260.0,-140.01203533527004
16867,-175.0,-140.0141095565568
16868,690.0,-139.9649060406663
16869,370.0,-139.93467694131596
16870,690.0,-139.88548396656986
16871,100.0,-139.87126600284495
16872,770.0,-139.81734131452617
16873,-321.0,-139.82807870096005
16874,127.0,-139.81226666666666
16875,-390.0,-139.8270917278976
16876,-130.0,-139.82650945073178
16877,-244.0,-139.83268159734567
16878,760.0,-139.77937081580663
16879,-278.0,-139.78755924170616
16880,640.0,-139.74136603281795
16881,-130.0,-139.74078900604195
16882,-82.0,-139.7373689510158
16883,510.0,-139.69888651978204
