======================================================================
DQN Agent Evaluation Results
======================================================================
Generated: 2025-12-08 15:19:40
======================================================================

SUMMARY STATISTICS
----------------------------------------------------------------------
Agent Type: dqn
Games Played: 1000
Wins: 630
Win Rate: 63.00%
Evaluation Runtime: 237.75 seconds (3.96 minutes)
Model: dqn_rs_10k.pt

HYPERPARAMETERS / CONFIGURATION
----------------------------------------------------------------------
gamma: 0.9
learning_rate: 0.001
epsilon: 1.0
decay_rate: 0.99995
min_epsilon: 0.05
batch_size: 64
discount_factor: 0.9
target_sync_steps: 1000
replay_memory_size: 50000
layout: mediumClassic
num_ghosts: 2
ghost_type: RandomGhost
max_steps: 1000
random_rewards: False
use_reward_shaping: True

SCORE STATISTICS
----------------------------------------------------------------------
Average Score: 6948.01
Std Dev Score: 5159.27
Min Score: -412.00
Max Score: 11495.00
Median Score: 10749.50

EPISODE LENGTH STATISTICS
----------------------------------------------------------------------
Average Length: 1034.59 moves
Min Length: 64 moves
Max Length: 2998 moves
Median Length: 982 moves

INDIVIDUAL GAME RESULTS
----------------------------------------------------------------------
Game   Win    Score      Length    
731    No     577.00     847       
732    Yes    10862.00   922       
733    No     114.00     438       
734    No     392.00     772       
735    Yes    10783.00   1159      
736    Yes    10966.00   1210      
737    Yes    10777.00   1177      
738    No     -368.00    112       
739    Yes    10610.00   1078      
740    No     185.00     1424      
741    No     -408.00    112       
742    Yes    10699.00   1411      
743    No     -40.00     2998      
744    Yes    10839.00   991       
745    Yes    10795.00   1123      
746    Yes    10980.00   1168      
747    Yes    10578.00   1174      
748    Yes    11284.00   1456      
749    No     -173.00    367       
750    Yes    11212.00   1072      
751    Yes    10849.00   961       
752    No     -154.00    280       
753    Yes    10852.00   952       
754    Yes    11248.00   964       
755    No     264.00     1126      
756    Yes    10848.00   964       
757    Yes    10654.00   946       
758    No     159.00     1292      
759    Yes    11075.00   1483      
760    No     454.00     646       
761    No     6.00       1391      
762    No     -267.00    199       
763    No     310.00     2998      
764    Yes    10976.00   1180      
765    Yes    10832.00   1012      
766    Yes    10853.00   949       
767    Yes    11028.00   1024      
768    Yes    11027.00   1027      
769    No     96.00      1690      
770    No     300.00     390       
771    Yes    10633.00   1009      
772    Yes    11223.00   1039      
773    No     146.00     1330      
774    Yes    10452.00   2152      
775    No     427.00     517       
776    Yes    10784.00   1156      
777    Yes    10840.00   988       
778    Yes    11223.00   1039      
779    No     28.00      1024      
780    Yes    10812.00   1072      
781    No     2.00       1732      
782    Yes    10897.00   817       
783    Yes    10894.00   1426      
784    Yes    10792.00   1132      
785    No     352.00     563       
786    Yes    11043.00   979       
787    No     492.00     1044      
788    No     402.00     713       
789    Yes    10887.00   847       
790    No     944.00     916       
791    Yes    10813.00   1069      
792    Yes    10792.00   1132      
793    Yes    11023.00   1639      
794    No     39.00      1861      
795    No     218.00     245       
796    Yes    10815.00   1063      
797    Yes    10747.00   1267      
798    Yes    10841.00   985       
799    Yes    10767.00   1207      
800    Yes    10870.00   898       
801    Yes    10764.00   1216      
802    Yes    10946.00   1270      
803    No     262.00     923       
804    Yes    10699.00   1411      
805    No     108.00     636       
806    Yes    10811.00   1075      
807    No     550.00     809       
808    Yes    10933.00   1309      
809    Yes    10844.00   1576      
810    No     668.00     575       
811    Yes    10315.00   2563      
812    Yes    10732.00   1312      
813    Yes    10727.00   1327      
814    Yes    10930.00   1318      
815    No     -18.00     592       
816    Yes    11018.00   1054      
817    Yes    11012.00   1072      
818    No     335.00     1543      
819    Yes    10867.00   907       
820    No     488.00     1055      
821    Yes    11051.00   955       
822    Yes    10841.00   985       
823    Yes    10848.00   964       
824    No     -46.00     706       
825    Yes    10584.00   1156      
826    No     24.00      376       
827    No     -412.00    64        
828    Yes    11227.00   1027      
829    No     674.00     947       
830    Yes    10829.00   1021      
831    Yes    10784.00   1156      
832    Yes    10890.00   838       
833    No     -1.00      331       
834    Yes    10781.00   1165      
835    Yes    11026.00   1630      
836    Yes    11075.00   883       
837    Yes    10831.00   1015      
838    Yes    10787.00   1147      
839    No     -40.00     2998      
840    Yes    10833.00   1009      
841    Yes    10880.00   868       
842    No     858.00     635       
843    No     332.00     682       
844    Yes    11063.00   919       
845    Yes    10654.00   946       
846    No     388.00     786       
847    No     196.00     762       
848    Yes    10663.00   1519      
849    No     -392.00    124       
850    Yes    11071.00   895       
851    No     -366.00    106       
852    No     -80.00     358       
853    No     524.00     646       
854    No     595.00     1395      
855    Yes    10835.00   1603      
856    Yes    11308.00   784       
857    Yes    11028.00   1024      
858    Yes    10868.00   904       
859    Yes    11248.00   964       
860    No     160.00     2998      
861    No     458.00     754       
862    Yes    10659.00   931       
863    Yes    10670.00   898       
864    No     372.00     774       
865    Yes    11036.00   1000      
866    Yes    10807.00   1087      
867    No     -258.00    202       
868    Yes    11103.00   799       
869    Yes    10842.00   1582      
870    No     388.00     814       
871    Yes    10666.00   910       
872    Yes    11079.00   871       
873    Yes    10827.00   1027      
874    Yes    10904.00   1396      
875    No     387.00     909       
