episode,avg_reward
451,-522.8595132743363
452,-523.3068432671082
453,-523.1167400881058
454,-522.9659340659341
455,-522.8574561403509
456,-522.7954048140044
457,-523.0578602620087
458,-522.9640522875817
459,-522.8869565217391
460,-522.7537960954447
461,-522.6168831168832
462,-522.5226781857451
463,-522.7575431034483
464,-522.6118279569893
465,-522.4023605150214
466,-522.5674518201284
467,-522.6602564102565
468,-522.6194029850747
469,-522.513829787234
470,-522.8471337579617
471,-522.917372881356
472,-522.8742071881607
473,-522.9040084388186
474,-522.9442105263158
475,-522.8760504201681
476,-522.8238993710692
477,-522.6589958158996
478,-522.4697286012527
479,-522.203125
480,-522.1403326403326
481,-521.9595435684647
482,-521.8923395445134
483,-521.7892561983471
484,-521.5556701030928
485,-521.9228395061729
486,-522.2217659137577
487,-522.1854508196722
488,-522.0552147239264
489,-521.7816326530613
490,-521.7881873727088
491,-521.505081300813
492,-521.238336713996
493,-521.1872469635628
494,-521.1484848484848
495,-520.9516129032259
496,-520.9265593561369
497,-520.7369477911647
498,-520.7344689378757
499,-520.791
500,-520.2185628742515
501,-520.1972111553785
502,-520.1491053677933
503,-520.0803571428571
504,-519.8544554455445
505,-520.094861660079
506,-519.9960552268244
507,-519.8159448818898
508,-519.6365422396857
509,-519.9656862745098
510,-519.6819960861056
511,-519.6142578125
512,-519.3362573099415
513,-519.6955252918287
514,-519.5669902912622
515,-519.4350775193799
516,-519.4719535783365
517,-519.8754826254826
518,-519.7100192678228
519,-519.8673076923077
520,-519.8426103646833
521,-519.6312260536398
522,-519.7151051625239
523,-519.5333969465648
524,-519.3180952380952
525,-519.3792775665399
526,-518.9648956356737
527,-518.9034090909091
528,-518.8034026465028
529,-518.9971698113208
530,-518.876647834275
531,-518.6541353383459
532,-518.202626641651
533,-518.2340823970037
534,-518.0841121495328
535,-518.0904850746268
536,-517.9664804469273
537,-518.0362453531599
538,-518.0074211502783
539,-517.8888888888889
540,-517.9371534195933
541,-517.6974169741698
542,-517.7541436464088
543,-517.8933823529412
544,-517.5229357798165
545,-517.7701465201466
546,-517.7029250457039
547,-517.7664233576643
548,-517.7459016393443
549,-517.5227272727273
550,-516.967332123412
551,-517.2708333333334
552,-517.0235081374321
553,-517.0009025270758
554,-516.8126126126126
555,-516.7284172661871
556,-516.62118491921
557,-516.4543010752689
558,-516.3112701252236
559,-516.0991071428572
560,-516.0187165775401
561,-516.1637010676156
562,-516.354351687389
563,-516.3244680851063
564,-516.4628318584071
565,-516.4187279151944
566,-516.3783068783068
567,-516.3794014084507
568,-516.2838312829525
569,-516.4868421052631
570,-516.5096322241682
571,-516.4571678321678
572,-516.4040139616055
573,-516.560975609756
574,-516.5478260869565
575,-516.5251736111111
576,-516.5164644714038
577,-516.5821799307959
578,-516.587219343696
579,-516.5862068965517
580,-516.6222030981068
581,-516.455326460481
582,-516.8121783876501
583,-516.7285958904109
584,-516.4581196581197
585,-516.3387372013652
586,-516.2623509369677
587,-516.1913265306123
588,-516.0942275042445
589,-516.0957627118644
590,-516.0507614213197
591,-515.9222972972973
592,-515.6947723440135
593,-515.6212121212121
594,-515.5747899159663
595,-515.5755033557047
596,-515.6683417085427
597,-515.7207357859531
598,-515.7437395659432
599,-515.9275
600,-515.8527454242928
601,-515.9950166112957
602,-516.0265339966833
603,-516.0778145695364
604,-516.0479338842975
605,-515.9315181518152
606,-516.0107084019769
607,-516.6891447368421
608,-517.1986863711002
609,-517.1991803278688
610,-517.1055646481178
611,-517.2410130718954
612,-517.1900489396411
613,-517.3452768729642
614,-517.5861788617887
615,-517.8887987012987
616,-518.0316045380875
617,-518.0898058252427
618,-517.949111470113
619,-518.2725806451613
620,-518.1111111111111
621,-518.0771704180064
622,-517.8507223113965
623,-518.1955128205128
624,-518.088
625,-518.0806709265175
626,-518.2488038277512
627,-518.3208598726114
628,-518.0063593004769
629,-517.8968253968254
630,-517.3122028526149
631,-517.2223101265823
632,-517.4083728278041
633,-517.4534700315457
634,-517.6157480314961
635,-517.6084905660377
636,-517.4913657770801
637,-518.1238244514107
638,-518.122848200313
639,-518.01015625
640,-518.3182527301092
641,-518.2819314641745
642,-518.3211508553654
643,-518.2810559006211
644,-518.4178294573643
645,-517.8784829721362
646,-517.8987635239567
647,-517.7824074074074
648,-517.8659476117103
649,-517.79
650,-517.4009216589861
651,-517.2576687116565
