======================================================================
DQN Agent Evaluation Results
======================================================================
Generated: 2025-12-10 09:20:17
======================================================================

SUMMARY STATISTICS
----------------------------------------------------------------------
Agent Type: dqn
Games Played: 1000
Wins: 364
Win Rate: 36.40%
Evaluation Runtime: 305.58 seconds (5.09 minutes)
Model: dqn_nors_20k.pt

HYPERPARAMETERS / CONFIGURATION
----------------------------------------------------------------------
gamma: 0.9
learning_rate: 0.001
epsilon: 1.0
decay_rate: 0.99995
min_epsilon: 0.05
batch_size: 64
discount_factor: 0.9
target_sync_steps: 1000
replay_memory_size: 50000
layout: mediumClassic
num_ghosts: 2
ghost_type: RandomGhost
max_steps: 1000
random_rewards: False
use_reward_shaping: True

SCORE STATISTICS
----------------------------------------------------------------------
Average Score: 4109.46
Std Dev Score: 5096.00
Min Score: -570.00
Max Score: 11414.00
Median Score: 500.00

EPISODE LENGTH STATISTICS
----------------------------------------------------------------------
Average Length: 1332.69 moves
Min Length: 70 moves
Max Length: 2998 moves
Median Length: 1092 moves

INDIVIDUAL GAME RESULTS
----------------------------------------------------------------------
Game   Win    Score      Length    
621    Yes    10752.00   1852      
622    No     243.00     559       
623    No     64.00      1727      
624    No     -74.00     490       
625    No     -40.00     2998      
626    No     -70.00     2998      
627    No     924.00     1008      
628    No     218.00     1324      
629    No     -375.00    163       
630    Yes    10852.00   1552      
631    No     350.00     2998      
632    No     300.00     2248      
633    No     550.00     2998      
634    No     134.00     2176      
635    No     158.00     844       
636    No     150.00     2998      
637    No     19.00      2522      
638    No     682.00     1012      
639    No     792.00     1403      
640    No     103.00     829       
641    No     -488.00    172       
642    Yes    10850.00   958       
643    No     251.00     476       
644    No     -390.00    690       
645    No     160.00     509       
646    No     -40.00     2998      
647    No     498.00     1056      
648    Yes    10880.00   1468      
649    No     448.00     1234      
650    Yes    10752.00   1252      
651    No     -11.00     421       
652    Yes    10840.00   1588      
653    No     330.00     2998      
654    No     180.00     1288      
655    Yes    10804.00   1096      
656    Yes    10502.00   2002      
657    Yes    11005.00   1093      
658    No     360.00     2998      
659    No     112.00     593       
660    No     -371.00    211       
661    No     -65.00     585       
662    No     -391.00    121       
663    No     340.00     718       
664    No     488.00     1054      
665    Yes    11036.00   1600      
666    No     598.00     665       
667    No     560.00     2998      
668    Yes    10791.00   2335      
669    No     328.00     844       
670    No     -216.00    2536      
671    Yes    11127.00   1327      
672    No     634.00     1818      
673    No     438.00     1204      
674    No     356.00     911       
675    Yes    10858.00   934       
676    Yes    11028.00   1024      
677    Yes    10412.00   2272      
678    No     56.00      1780      
679    Yes    11232.00   1012      
680    No     -401.00    151       
681    No     304.00     1036      
682    No     100.00     2278      
683    No     648.00     1236      
684    Yes    10915.00   1363      
685    No     296.00     911       
686    No     -90.00     2848      
