======================================================================
DQN Agent Evaluation Results
======================================================================
Generated: 2025-11-28 21:58:50
======================================================================

SUMMARY STATISTICS
----------------------------------------------------------------------
Games Played: 5000
Wins: 0
Win Rate: 0.00%
Evaluation Runtime: 1056.66 seconds (17.61 minutes)

SCORE STATISTICS
----------------------------------------------------------------------
Average Score: -410.00
Std Dev: 81.96
Min Score: -760.00
Max Score: -260.00
Median Score: -379.00

EPISODE LENGTH STATISTICS
----------------------------------------------------------------------
Average Length: 390.86 moves
Min Length: 64 moves
Max Length: 1498 moves
Median Length: 295 moves

INDIVIDUAL GAME RESULTS
----------------------------------------------------------------------
Game   Win    Score      Length    
520    No     -593.00    997       
521    No     -384.00    280       
522    No     -340.00    238       
523    No     -360.00    118       
524    No     -365.00    103       
525    No     -412.00    64        
526    No     -381.00    361       
527    No     -381.00    361       
528    No     -356.00    106       
529    No     -371.00    91        
530    No     -374.00    340       
531    No     -483.00    667       
532    No     -412.00    64        
533    No     -412.00    64        
534    No     -440.00    538       
535    No     -360.00    118       
536    No     -359.00    115       
537    No     -260.00    1498      
538    No     -362.00    304       
539    No     -318.00    172       
540    No     -349.00    265       
541    No     -455.00    583       
542    No     -358.00    142       
543    No     -419.00    475       
544    No     -404.00    430       
545    No     -668.00    1222      
546    No     -364.00    100       
547    No     -318.00    172       
548    No     -389.00    385       
549    No     -417.00    469       
550    No     -609.00    1045      
551    No     -711.00    1351      
552    No     -367.00    139       
553    No     -383.00    187       
554    No     -746.00    1456      
555    No     -523.00    787       
556    No     -382.00    364       
557    No     -362.00    154       
558    No     -560.00    898       
559    No     -347.00    259       
560    No     -363.00    307       
561    No     -409.00    445       
562    No     -668.00    1222      
563    No     -391.00    211       
564    No     -379.00    175       
565    No     -377.00    349       
566    No     -328.00    202       
567    No     -358.00    292       
568    No     -368.00    142       
569    No     -387.00    199       
570    No     -372.00    94        
571    No     -442.00    544       
572    No     -405.00    433       
573    No     -343.00    247       
574    No     -360.00    118       
575    No     -637.00    1129      
576    No     -385.00    373       
577    No     -395.00    313       
578    No     -365.00    103       
579    No     -409.00    445       
580    No     -375.00    343       
581    No     -355.00    283       
582    No     -354.00    190       
583    No     -541.00    841       
584    No     -628.00    1102      
585    No     -335.00    223       
586    No     -501.00    721       
587    No     -506.00    736       
588    No     -331.00    211       
589    No     -368.00    322       
590    No     -378.00    262       
591    No     -405.00    313       
592    No     -372.00    334       
593    No     -357.00    199       
594    No     -382.00    364       
595    No     -362.00    124       
596    No     -604.00    1030      
597    No     -368.00    322       
598    No     -390.00    388       
599    No     -444.00    550       
600    No     -405.00    433       
601    No     -338.00    232       
602    No     -441.00    541       
603    No     -357.00    109       
604    No     -391.00    391       
605    No     -627.00    1099      
606    No     -407.00    439       
607    No     -391.00    391       
608    No     -735.00    1423      
609    No     -407.00    439       
610    No     -364.00    310       
611    No     -414.00    460       
612    No     -340.00    238       
613    No     -403.00    427       
614    No     -507.00    739       
615    No     -318.00    172       
616    No     -358.00    142       
617    No     -479.00    655       
618    No     -325.00    163       
619    No     -628.00    1102      
620    No     -374.00    340       
621    No     -341.00    241       
622    No     -322.00    154       
623    No     -418.00    472       
624    No     -327.00    169       
625    No     -351.00    211       
626    No     -352.00    274       
627    No     -371.00    91        
628    No     -401.00    421       
629    No     -355.00    163       
630    No     -358.00    142       
631    No     -440.00    538       
632    No     -412.00    64        
633    No     -392.00    394       
634    No     -452.00    574       
635    No     -364.00    130       
636    No     -539.00    835       
637    No     -371.00    151       
638    No     -668.00    1222      
639    No     -386.00    196       
640    No     -375.00    163       
641    No     -371.00    91        
642    No     -375.00    163       
643    No     -518.00    772       
644    No     -391.00    391       
645    No     -367.00    139       
646    No     -371.00    91        
647    No     -361.00    151       
648    No     -380.00    88        
649    No     -322.00    154       
650    No     -456.00    586       
651    No     -565.00    913       
652    No     -386.00    376       
653    No     -676.00    1246      
654    No     -359.00    115       
655    No     -369.00    235       
656    No     -559.00    895       
657    No     -376.00    196       
658    No     -482.00    664       
659    No     -391.00    241       
660    No     -454.00    580       
661    No     -412.00    64        
662    No     -411.00    271       
663    No     -384.00    190       
664    No     -384.00    190       
665    No     -390.00    268       
666    No     -421.00    481       
667    No     -342.00    244       
668    No     -676.00    1246      
669    No     -343.00    247       
670    No     -655.00    1183      
671    No     -480.00    658       
672    No     -412.00    64        
673    No     -380.00    88        
674    No     -664.00    1210      
675    No     -354.00    280       
676    No     -346.00    166       
677    No     -364.00    310       
678    No     -363.00    277       
679    No     -337.00    199       
680    No     -377.00    349       
681    No     -491.00    691       
682    No     -456.00    586       
683    No     -392.00    394       
684    No     -495.00    703       
685    No     -468.00    622       
686    No     -364.00    100       
687    No     -414.00    460       
688    No     -371.00    91        
689    No     -546.00    856       
690    No     -357.00    109       
691    No     -359.00    295       
692    No     -382.00    184       
693    No     -412.00    454       
694    No     -355.00    283       
695    No     -575.00    943       
696    No     -372.00    334       
697    No     -687.00    1279      
698    No     -657.00    1189      
699    No     -339.00    235       
700    No     -543.00    847       
701    No     -355.00    283       
702    No     -437.00    529       
703    No     -357.00    109       
704    No     -380.00    238       
705    No     -371.00    91        
706    No     -412.00    64        
707    No     -356.00    286       
708    No     -543.00    847       
709    No     -371.00    151       
710    No     -426.00    496       
711    No     -646.00    1156      
712    No     -412.00    64        
713    No     -359.00    115       
714    No     -365.00    163       
715    No     -394.00    400       
716    No     -357.00    109       
717    No     -371.00    151       
718    No     -364.00    100       
719    No     -487.00    679       
720    No     -484.00    670       
721    No     -392.00    394       
722    No     -364.00    130       
723    No     -371.00    91        
724    No     -379.00    205       
725    No     -379.00    355       
726    No     -375.00    163       
727    No     -404.00    430       
728    No     -620.00    1078      
729    No     -475.00    643       
730    No     -383.00    367       
731    No     -425.00    493       
732    No     -358.00    112       
733    No     -348.00    262       
734    No     -618.00    1072      
735    No     -380.00    88        
736    No     -524.00    790       
737    No     -374.00    340       
738    No     -327.00    169       
739    No     -358.00    142       
740    No     -412.00    64        
741    No     -377.00    229       
742    No     -334.00    220       
743    No     -344.00    250       
744    No     -414.00    460       
745    No     -346.00    256       
746    No     -345.00    253       
747    No     -412.00    64        
748    No     -485.00    673       
749    No     -556.00    886       
750    No     -551.00    871       
751    No     -341.00    241       
752    No     -338.00    232       
753    No     -441.00    541       
754    No     -413.00    457       
755    No     -364.00    100       
756    No     -412.00    454       
757    No     -260.00    1498      
758    No     -368.00    322       
759    No     -378.00    232       
760    No     -408.00    442       
761    No     -380.00    88        
762    No     -371.00    91        
763    No     -414.00    460       
764    No     -353.00    277       
765    No     -394.00    220       
766    No     -554.00    880       
767    No     -328.00    202       
768    No     -371.00    91        
769    No     -371.00    91        
770    No     -563.00    907       
771    No     -412.00    64        
772    No     -331.00    211       
773    No     -440.00    538       
774    No     -355.00    283       
775    No     -569.00    925       
776    No     -524.00    790       
777    No     -437.00    529       
778    No     -462.00    604       
779    No     -420.00    478       
780    No     -432.00    514       
781    No     -412.00    64        
782    No     -435.00    523       
783    No     -340.00    238       
784    No     -364.00    310       
785    No     -381.00    181       
786    No     -363.00    187       
787    No     -260.00    1498      
788    No     -369.00    145       
789    No     -483.00    667       
790    No     -359.00    295       
791    No     -354.00    250       
792    No     -499.00    715       
793    No     -497.00    709       
794    No     -705.00    1333      
795    No     -386.00    376       
796    No     -380.00    88        
797    No     -343.00    217       
798    No     -379.00    355       
799    No     -356.00    166       
800    No     -670.00    1228      
801    No     -359.00    295       
802    No     -364.00    130       
803    No     -371.00    91        
804    No     -332.00    214       
805    No     -314.00    160       
806    No     -363.00    307       
807    No     -546.00    856       
808    No     -415.00    463       
809    No     -412.00    454       
810    No     -471.00    631       
811    No     -364.00    100       
812    No     -323.00    157       
813    No     -370.00    328       
814    No     -417.00    469       
815    No     -368.00    142       
816    No     -320.00    148       
817    No     -475.00    643       
818    No     -379.00    355       
819    No     -358.00    142       
820    No     -543.00    847       
821    No     -382.00    184       
822    No     -495.00    703       
823    No     -363.00    97        
824    No     -382.00    364       
825    No     -404.00    430       
826    No     -359.00    115       
827    No     -699.00    1315      
828    No     -367.00    139       
829    No     -393.00    397       
830    No     -416.00    466       
831    No     -483.00    667       
832    No     -415.00    313       
833    No     -424.00    490       
834    No     -339.00    235       
835    No     -327.00    169       
836    No     -371.00    151       
837    No     -372.00    94        
838    No     -363.00    277       
839    No     -525.00    793       
840    No     -474.00    640       
841    No     -395.00    403       
842    No     -446.00    556       
843    No     -601.00    1021      
844    No     -318.00    172       
845    No     -366.00    136       
846    No     -357.00    109       
847    No     -468.00    622       
848    No     -404.00    430       
849    No     -365.00    193       
850    No     -338.00    232       
851    No     -363.00    97        
852    No     -372.00    154       
853    No     -371.00    91        
854    No     -342.00    244       
855    No     -345.00    253       
856    No     -441.00    541       
857    No     -328.00    202       
858    No     -365.00    133       
859    No     -360.00    118       
860    No     -360.00    118       
861    No     -393.00    397       
862    No     -324.00    190       
863    No     -488.00    682       
864    No     -403.00    427       
865    No     -387.00    379       
866    No     -346.00    166       
867    No     -513.00    757       
868    No     -491.00    691       
869    No     -431.00    511       
870    No     -396.00    406       
871    No     -557.00    889       
872    No     -548.00    862       
873    No     -380.00    358       
874    No     -372.00    154       
875    No     -412.00    64        
876    No     -324.00    160       
877    No     -358.00    112       
878    No     -357.00    109       
879    No     -336.00    226       
880    No     -456.00    586       
881    No     -377.00    169       
882    No     -403.00    277       
883    No     -608.00    1042      
884    No     -367.00    139       
885    No     -396.00    406       
886    No     -325.00    163       
887    No     -363.00    127       
888    No     -485.00    673       
889    No     -357.00    109       
890    No     -444.00    550       
891    No     -602.00    1024      
892    No     -364.00    100       
893    No     -365.00    103       
894    No     -462.00    604       
895    No     -260.00    1498      
896    No     -454.00    580       
897    No     -431.00    511       
898    No     -630.00    1108      
899    No     -366.00    316       
900    No     -408.00    442       
901    No     -330.00    178       
902    No     -438.00    532       
903    No     -358.00    142       
904    No     -421.00    481       
905    No     -421.00    481       
906    No     -365.00    103       
907    No     -406.00    436       
908    No     -371.00    91        
909    No     -507.00    739       
910    No     -364.00    100       
911    No     -360.00    118       
912    No     -380.00    88        
913    No     -367.00    139       
914    No     -382.00    244       
915    No     -564.00    910       
916    No     -532.00    814       
917    No     -385.00    193       
918    No     -548.00    862       
919    No     -464.00    610       
920    No     -412.00    64        
921    No     -380.00    358       
922    No     -348.00    262       
923    No     -694.00    1300      
924    No     -412.00    64        
925    No     -344.00    250       
926    No     -385.00    283       
927    No     -374.00    340       
928    No     -358.00    142       
929    No     -440.00    538       
930    No     -368.00    172       
931    No     -371.00    331       
932    No     -438.00    532       
933    No     -344.00    250       
934    No     -387.00    379       
935    No     -332.00    214       
936    No     -360.00    208       
937    No     -630.00    1108      
938    No     -371.00    331       
939    No     -404.00    430       
940    No     -359.00    295       
941    No     -369.00    145       
942    No     -335.00    223       
943    No     -367.00    139       
944    No     -361.00    121       
945    No     -380.00    88        
946    No     -381.00    211       
947    No     -451.00    571       
948    No     -364.00    100       
949    No     -485.00    673       
950    No     -362.00    154       
951    No     -356.00    106       
952    No     -349.00    175       
953    No     -388.00    382       
954    No     -359.00    295       
955    No     -318.00    172       
956    No     -446.00    556       
957    No     -380.00    178       
958    No     -465.00    613       
959    No     -366.00    316       
960    No     -464.00    610       
961    No     -357.00    289       
962    No     -340.00    238       
963    No     -332.00    214       
964    No     -358.00    142       
965    No     -363.00    307       
966    No     -359.00    175       
967    No     -412.00    64        
968    No     -500.00    718       
969    No     -330.00    178       
970    No     -428.00    502       
971    No     -364.00    100       
972    No     -367.00    139       
973    No     -351.00    181       
974    No     -393.00    217       
975    No     -443.00    547       
976    No     -340.00    238       
977    No     -363.00    127       
978    No     -412.00    64        
979    No     -485.00    673       
980    No     -371.00    181       
981    No     -368.00    322       
982    No     -720.00    1378      
983    No     -527.00    799       
984    No     -371.00    91        
985    No     -479.00    655       
