======================================================================
DQN Agent Evaluation Results
======================================================================
Generated: 2025-12-08 14:43:44
======================================================================

SUMMARY STATISTICS
----------------------------------------------------------------------
Agent Type: dqn
Games Played: 1000
Wins: 653
Win Rate: 65.30%
Evaluation Runtime: 303.89 seconds (5.06 minutes)
Model: dqn_ep2000_rs_on.pt

HYPERPARAMETERS / CONFIGURATION
----------------------------------------------------------------------
gamma: 0.9
learning_rate: 0.001
epsilon: 1.0
decay_rate: 0.99995
min_epsilon: 0.05
batch_size: 64
discount_factor: 0.9
target_sync_steps: 1000
replay_memory_size: 50000
layout: mediumClassic
num_ghosts: 2
ghost_type: RandomGhost
max_steps: 1000
random_rewards: False
use_reward_shaping: True

SCORE STATISTICS
----------------------------------------------------------------------
Average Score: 7196.86
Std Dev Score: 5026.46
Min Score: -436.00
Max Score: 11437.00
Median Score: 10697.50

EPISODE LENGTH STATISTICS
----------------------------------------------------------------------
Average Length: 1175.01 moves
Min Length: 85 moves
Max Length: 2998 moves
Median Length: 1063 moves

INDIVIDUAL GAME RESULTS
----------------------------------------------------------------------
Game   Win    Score      Length    
610    No     478.00     936       
611    No     708.00     786       
612    Yes    11052.00   952       
613    No     428.00     1264      
614    Yes    10627.00   1027      
615    No     600.00     1318      
616    Yes    10698.00   2014      
617    No     308.00     1024      
618    Yes    10612.00   1072      
619    No     650.00     660       
620    Yes    10977.00   1177      
621    No     112.00     1524      
622    Yes    11031.00   1015      
623    Yes    10503.00   1399      
624    Yes    10926.00   1330      
625    Yes    10501.00   1405      
626    No     445.00     643       
627    Yes    11031.00   1015      
628    Yes    10512.00   1372      
629    Yes    11047.00   967       
630    Yes    10722.00   1342      
631    Yes    10814.00   1066      
632    No     -86.00     256       
633    No     160.00     2998      
634    No     360.00     2998      
635    Yes    10697.00   817       
636    No     496.00     1062      
637    Yes    11032.00   1012      
638    Yes    10894.00   826       
639    Yes    11004.00   1096      
640    Yes    10424.00   2236      
641    No     411.00     1345      
642    Yes    10663.00   919       
643    Yes    10820.00   1048      
644    Yes    11025.00   1033      
645    Yes    10816.00   1060      
646    No     521.00     865       
647    Yes    10884.00   1456      
648    Yes    10789.00   1141      
649    Yes    10741.00   1285      
650    Yes    10972.00   1192      
651    Yes    11182.00   1162      
652    Yes    11024.00   1036      
653    Yes    10957.00   1237      
654    No     256.00     1000      
655    Yes    10610.00   1678      
656    Yes    10537.00   2497      
657    Yes    10795.00   1123      
658    Yes    10799.00   1111      
659    No     422.00     984       
660    Yes    10815.00   1063      
661    Yes    11179.00   1171      
662    No     -97.00     439       
663    Yes    11263.00   919       
664    No     148.00     516       
665    Yes    11116.00   1360      
666    No     468.00     605       
667    Yes    10871.00   1495      
668    Yes    11022.00   1042      
669    Yes    11075.00   883       
670    Yes    10783.00   1159      
671    No     361.00     567       
672    Yes    10796.00   1120      
673    Yes    10752.00   1252      
674    Yes    10379.00   2371      
675    No     163.00     799       
676    Yes    11092.00   1432      
677    Yes    10625.00   1633      
678    Yes    11150.00   1258      
679    Yes    11014.00   1066      
680    No     160.00     2998      
681    No     254.00     1186      
682    Yes    10970.00   1198      
683    Yes    10915.00   1363      
